0.0425	0	0	
0.0425	9.99847e-08	0	
0.0425	1.99924e-07	0	
0.0425	2.99786e-07	0	
0.0425	3.99543e-07	0	
0.0425	4.99162e-07	0	
0.0425	5.98615e-07	0	
0.0425	6.9787e-07	0	
0.0424999	7.96898e-07	0	
0.0424999	8.95668e-07	0	
0.0424999	9.9415e-07	0	
0.0424999	1.09232e-06	0	
0.0424999	1.19013e-06	0	
0.0424998	1.28757e-06	0	
0.0424998	1.38461e-06	0	
0.0424998	1.4812e-06	0	
0.0424998	1.57734e-06	0	
0.0424997	1.67297e-06	0	
0.0424997	1.76809e-06	0	
0.0424997	1.86265e-06	0	
0.0424996	1.95663e-06	0	
0.0424996	2.04999e-06	0	
0.0424996	2.14272e-06	0	
0.0424995	2.23479e-06	0	
0.0424995	2.32616e-06	0	
0.0424994	2.4168e-06	0	
0.0424994	2.5067e-06	0	
0.0424994	2.59582e-06	0	
0.0424993	2.68413e-06	0	
0.0424993	2.77161e-06	0	
0.0424992	2.85824e-06	0	
0.0424992	2.94398e-06	0	
0.0424991	3.02881e-06	0	
0.042499	3.11271e-06	0	
0.042499	3.19564e-06	0	
0.0424989	3.27759e-06	0	
0.0424989	3.35852e-06	0	
0.0424988	3.43842e-06	0	
0.0424988	3.51726e-06	0	
0.0424987	3.59501e-06	0	
0.0424986	3.67166e-06	0	
0.0424986	3.74717e-06	0	
0.0424985	3.82153e-06	0	
0.0424984	3.89471e-06	0	
0.0424984	3.9667e-06	0	
0.0424983	4.03746e-06	0	
0.0424982	4.10698e-06	0	
0.0424981	4.17523e-06	0	
0.0424981	4.2422e-06	0	
0.042498	4.30787e-06	0	
0.0424979	4.37221e-06	0	
0.0424978	4.43521e-06	0	
0.0424978	4.49684e-06	0	
0.0424977	4.55709e-06	0	
0.0424976	4.61594e-06	0	
0.0424975	4.67338e-06	0	
0.0424974	4.72937e-06	0	
0.0424974	4.78391e-06	0	
0.0424973	4.83699e-06	0	
0.0424972	4.88858e-06	0	
0.0424971	4.93866e-06	0	
0.042497	4.98723e-06	0	
0.0424969	5.03427e-06	0	
0.0424968	5.07977e-06	0	
0.0424967	5.1237e-06	0	
0.0424966	5.16606e-06	0	
0.0424966	5.20684e-06	0	
0.0424965	5.24601e-06	0	
0.0424964	5.28358e-06	0	
0.0424963	5.31953e-06	0	
0.0424962	5.35384e-06	0	
0.0424961	5.38651e-06	0	
0.042496	5.41753e-06	0	
0.0424959	5.44689e-06	0	
0.0424958	5.47457e-06	0	
0.0424957	5.50058e-06	0	
0.0424956	5.5249e-06	0	
0.0424955	5.54752e-06	0	
0.0424954	5.56844e-06	0	
0.0424953	5.58766e-06	0	
0.0424952	5.60516e-06	0	
0.0424951	5.62094e-06	0	
0.042495	5.635e-06	0	
0.0424949	5.64732e-06	0	
0.0424948	5.65792e-06	0	
0.0424947	5.66678e-06	0	
0.0424946	5.67391e-06	0	
0.0424945	5.67929e-06	0	
0.0424944	5.68294e-06	0	
0.0424943	5.68484e-06	0	
0.0424942	5.685e-06	0	
0.0424941	5.68341e-06	0	
0.042494	5.68008e-06	0	
0.0424939	5.67501e-06	0	
0.0424938	5.6682e-06	0	
0.0424937	5.65965e-06	0	
0.0424936	5.64936e-06	0	
0.0424935	5.63735e-06	0	
0.0424934	5.6236e-06	0	
0.0424933	5.60813e-06	0	
0.0424932	5.59094e-06	0	
0.0424931	5.57203e-06	0	
0.042493	5.55142e-06	0	
0.0424929	5.5291e-06	0	
0.0424928	5.50509e-06	0	
0.0424927	5.47939e-06	0	
0.0424926	5.45201e-06	0	
0.0424926	5.42295e-06	0	
0.0424925	5.39224e-06	0	
0.0424924	5.35986e-06	0	
0.0424923	5.32585e-06	0	
0.0424922	5.2902e-06	0	
0.0424921	5.25292e-06	0	
0.042492	5.21404e-06	0	
0.0424919	5.17355e-06	0	
0.0424918	5.13148e-06	0	
0.0424917	5.08783e-06	0	
0.0424916	5.04262e-06	0	
0.0424915	4.99586e-06	0	
0.0424915	4.94757e-06	0	
0.0424914	4.89776e-06	0	
0.0424913	4.84645e-06	0	
0.0424912	4.79364e-06	0	
0.0424911	4.73937e-06	0	
0.042491	4.68364e-06	0	
0.0424909	4.62647e-06	0	
0.0424909	4.56788e-06	0	
0.0424908	4.50789e-06	0	
0.0424907	4.44651e-06	0	
0.0424906	4.38376e-06	0	
0.0424906	4.31967e-06	0	
0.0424905	4.25424e-06	0	
0.0424904	4.18752e-06	0	
0.0424903	4.1195e-06	0	
0.0424903	4.05021e-06	0	
0.0424902	3.97968e-06	0	
0.0424901	3.90793e-06	0	
0.04249	3.83497e-06	0	
0.04249	3.76083e-06	0	
0.0424899	3.68553e-06	0	
0.0424898	3.6091e-06	0	
0.0424898	3.53155e-06	0	
0.0424897	3.45292e-06	0	
0.0424897	3.37322e-06	0	
0.0424896	3.29248e-06	0	
0.0424895	3.21073e-06	0	
0.0424895	3.12798e-06	0	
0.0424894	3.04427e-06	0	
0.0424894	2.95962e-06	0	
0.0424893	2.87406e-06	0	
0.0424893	2.7876e-06	0	
0.0424892	2.70029e-06	0	
0.0424892	2.61213e-06	0	
0.0424891	2.52317e-06	0	
0.0424891	2.43343e-06	0	
0.0424891	2.34293e-06	0	
0.042489	2.25171e-06	0	
0.042489	2.15978e-06	0	
0.0424889	2.06719e-06	0	
0.0424889	1.97395e-06	0	
0.0424889	1.8801e-06	0	
0.0424888	1.78566e-06	0	
0.0424888	1.69066e-06	0	
0.0424888	1.59513e-06	0	
0.0424887	1.49911e-06	0	
0.0424887	1.40261e-06	0	
0.0424887	1.30567e-06	0	
0.0424887	1.20832e-06	0	
0.0424886	1.11059e-06	0	
0.0424886	1.01251e-06	0	
0.0424886	9.14102e-07	0	
0.0424886	8.15403e-07	0	
0.0424886	7.16441e-07	0	
0.0424886	6.17246e-07	0	
0.0424886	5.17849e-07	0	
0.0424885	4.1828e-07	0	
0.0424885	3.18569e-07	0	
0.0424885	2.18746e-07	0	
0.0424885	1.18841e-07	0	
0.0424885	1.88863e-08	0	
0.0424885	-8.10893e-08	0	
0.0424885	-1.81055e-07	0	
0.0424885	-2.80981e-07	0	
0.0424885	-3.80836e-07	0	
0.0424885	-4.8059e-07	0	
0.0424886	-5.80212e-07	0	
0.0424886	-6.79673e-07	0	
0.0424886	-7.78943e-07	0	
0.0424886	-8.7799e-07	0	
0.0424886	-9.76785e-07	0	
0.0424886	-1.0753e-06	0	
0.0424886	-1.1735e-06	0	
0.0424887	-1.27136e-06	0	
0.0424887	-1.36885e-06	0	
0.0424887	-1.46593e-06	0	
0.0424887	-1.56259e-06	0	
0.0424888	-1.65878e-06	0	
0.0424888	-1.75449e-06	0	
0.0424888	-1.84967e-06	0	
0.0424889	-1.94431e-06	0	
0.0424889	-2.03838e-06	0	
0.0424889	-2.13184e-06	0	
0.042489	-2.22466e-06	0	
0.042489	-2.31682e-06	0	
0.042489	-2.4083e-06	0	
0.0424891	-2.49906e-06	0	
0.0424891	-2.58907e-06	0	
0.0424892	-2.67831e-06	0	
0.0424892	-2.76675e-06	0	
0.0424893	-2.85436e-06	0	
0.0424893	-2.94112e-06	0	
0.0424894	-3.027e-06	0	
0.0424894	-3.11198e-06	0	
0.0424895	-3.19603e-06	0	
0.0424895	-3.27912e-06	0	
0.0424896	-3.36122e-06	0	
0.0424896	-3.44232e-06	0	
0.0424897	-3.52239e-06	0	
0.0424898	-3.6014e-06	0	
0.0424898	-3.67933e-06	0	
0.0424899	-3.75616e-06	0	
0.04249	-3.83186e-06	0	
0.04249	-3.90642e-06	0	
0.0424901	-3.97979e-06	0	
0.0424902	-4.05198e-06	0	
0.0424902	-4.12294e-06	0	
0.0424903	-4.19267e-06	0	
0.0424904	-4.26114e-06	0	
0.0424904	-4.32833e-06	0	
0.0424905	-4.39422e-06	0	
0.0424906	-4.45878e-06	0	
0.0424907	-4.52201e-06	0	
0.0424908	-4.58388e-06	0	
0.0424908	-4.64436e-06	0	
0.0424909	-4.70345e-06	0	
0.042491	-4.76113e-06	0	
0.0424911	-4.81737e-06	0	
0.0424912	-4.87216e-06	0	
0.0424912	-4.92549e-06	0	
0.0424913	-4.97734e-06	0	
0.0424914	-5.02768e-06	0	
0.0424915	-5.07652e-06	0	
0.0424916	-5.12382e-06	0	
0.0424917	-5.16958e-06	0	
0.0424918	-5.21379e-06	0	
0.0424919	-5.25642e-06	0	
0.042492	-5.29748e-06	0	
0.042492	-5.33693e-06	0	
0.0424921	-5.37478e-06	0	
0.0424922	-5.41101e-06	0	
0.0424923	-5.44561e-06	0	
0.0424924	-5.47857e-06	0	
0.0424925	-5.50988e-06	0	
0.0424926	-5.53953e-06	0	
0.0424927	-5.56751e-06	0	
0.0424928	-5.59382e-06	0	
0.0424929	-5.61843e-06	0	
0.042493	-5.64136e-06	0	
0.0424931	-5.66258e-06	0	
0.0424932	-5.6821e-06	0	
0.0424933	-5.69991e-06	0	
0.0424934	-5.716e-06	0	
0.0424935	-5.73036e-06	0	
0.0424936	-5.743e-06	0	
0.0424937	-5.75391e-06	0	
0.0424938	-5.76308e-06	0	
0.0424939	-5.77052e-06	0	
0.042494	-5.77621e-06	0	
0.0424941	-5.78017e-06	0	
0.0424942	-5.78238e-06	0	
0.0424943	-5.78286e-06	0	
0.0424944	-5.78158e-06	0	
0.0424945	-5.77857e-06	0	
0.0424946	-5.77381e-06	0	
0.0424947	-5.76732e-06	0	
0.0424948	-5.75908e-06	0	
0.0424949	-5.74911e-06	0	
0.042495	-5.73741e-06	0	
0.0424951	-5.72398e-06	0	
0.0424952	-5.70882e-06	0	
0.0424953	-5.69195e-06	0	
0.0424954	-5.67336e-06	0	
0.0424955	-5.65305e-06	0	
0.0424956	-5.63105e-06	0	
0.0424957	-5.60735e-06	0	
0.0424958	-5.58196e-06	0	
0.0424959	-5.55488e-06	0	
0.042496	-5.52614e-06	0	
0.0424961	-5.49573e-06	0	
0.0424962	-5.46366e-06	0	
0.0424962	-5.42995e-06	0	
0.0424963	-5.3946e-06	0	
0.0424964	-5.35763e-06	0	
0.0424965	-5.31904e-06	0	
0.0424966	-5.27885e-06	0	
0.0424967	-5.23707e-06	0	
0.0424968	-5.19372e-06	0	
0.0424969	-5.1488e-06	0	
0.042497	-5.10233e-06	0	
0.0424971	-5.05433e-06	0	
0.0424971	-5.0048e-06	0	
0.0424972	-4.95377e-06	0	
0.0424973	-4.90125e-06	0	
0.0424974	-4.84725e-06	0	
0.0424975	-4.79179e-06	0	
0.0424976	-4.73489e-06	0	
0.0424976	-4.67657e-06	0	
0.0424977	-4.61684e-06	0	
0.0424978	-4.55573e-06	0	
0.0424979	-4.49324e-06	0	
0.042498	-4.42941e-06	0	
0.042498	-4.36424e-06	0	
0.0424981	-4.29776e-06	0	
0.0424982	-4.22999e-06	0	
0.0424983	-4.16095e-06	0	
0.0424983	-4.09065e-06	0	
0.0424984	-4.01913e-06	0	
0.0424985	-3.94641e-06	0	
0.0424985	-3.8725e-06	0	
0.0424986	-3.79743e-06	0	
0.0424987	-3.72121e-06	0	
0.0424987	-3.64389e-06	0	
0.0424988	-3.56547e-06	0	
0.0424989	-3.48598e-06	0	
0.0424989	-3.40544e-06	0	
0.042499	-3.32389e-06	0	
0.042499	-3.24134e-06	0	
0.0424991	-3.15782e-06	0	
0.0424991	-3.07336e-06	0	
0.0424992	-2.98798e-06	0	
0.0424992	-2.9017e-06	0	
0.0424993	-2.81456e-06	0	
0.0424993	-2.72658e-06	0	
0.0424994	-2.63778e-06	0	
0.0424994	-2.5482e-06	0	
0.0424995	-2.45786e-06	0	
0.0424995	-2.36679e-06	0	
0.0424995	-2.27501e-06	0	
0.0424996	-2.18255e-06	0	
0.0424996	-2.08945e-06	0	
0.0424997	-1.99573e-06	0	
0.0424997	-1.90141e-06	0	
0.0424997	-1.80654e-06	0	
0.0424998	-1.71113e-06	0	
0.0424998	-1.61521e-06	0	
0.0424998	-1.51882e-06	0	
0.0424998	-1.42199e-06	0	
0.0424999	-1.32473e-06	0	
0.0424999	-1.22709e-06	0	
0.0424999	-1.12909e-06	0	
0.0424999	-1.03076e-06	0	
0.0424999	-9.32138e-07	0	
0.0424999	-8.33245e-07	0	
0.0425	-7.34113e-07	0	
0.0425	-6.34774e-07	0	
0.0425	-5.35258e-07	0	
0.0425	-4.35594e-07	0	
0.0425	-3.35812e-07	0	
0.0425	-2.35944e-07	0	
0.0425	-1.3602e-07	0	
0.0425	-3.60698e-08	0	
0.0425	6.38762e-08	0	
0.0425	1.63787e-07	0	
0.0425	2.63633e-07	0	
0.0425	3.63384e-07	0	
0.0425	4.63009e-07	0	
0.0425	5.62478e-07	0	
0.0425	6.6176e-07	0	
0.0424999	7.60826e-07	0	
0.0424999	8.59645e-07	0	
0.0424999	9.58188e-07	0	
0.0424999	1.05642e-06	0	
0.0424999	1.15432e-06	0	
0.0424998	1.25186e-06	0	
0.0424998	1.34899e-06	0	
0.0424998	1.44571e-06	0	
0.0424998	1.54196e-06	0	
0.0424997	1.63774e-06	0	
0.0424997	1.733e-06	0	
0.0424997	1.82771e-06	0	
0.0424996	1.92186e-06	0	
0.0424996	2.01541e-06	0	
0.0424996	2.10833e-06	0	
0.0424995	2.20059e-06	0	
0.0424995	2.29217e-06	0	
0.0424995	2.38304e-06	0	
0.0424994	2.47316e-06	0	
0.0424994	2.56252e-06	0	
0.0424993	2.65109e-06	0	
0.0424993	2.73883e-06	0	
0.0424992	2.82573e-06	0	
0.0424992	2.91175e-06	0	
0.0424991	2.99687e-06	0	
0.0424991	3.08107e-06	0	
0.042499	3.16431e-06	0	
0.042499	3.24658e-06	0	
0.0424989	3.32784e-06	0	
0.0424988	3.40808e-06	0	
0.0424988	3.48726e-06	0	
0.0424987	3.56537e-06	0	
0.0424986	3.64238e-06	0	
0.0424986	3.71827e-06	0	
0.0424985	3.79301e-06	0	
0.0424985	3.86659e-06	0	
0.0424984	3.93897e-06	0	
0.0424983	4.01014e-06	0	
0.0424982	4.08008e-06	0	
0.0424982	4.14876e-06	0	
0.0424981	4.21616e-06	0	
0.042498	4.28227e-06	0	
0.0424979	4.34706e-06	0	
0.0424979	4.41052e-06	0	
0.0424978	4.47261e-06	0	
0.0424977	4.53334e-06	0	
0.0424976	4.59267e-06	0	
0.0424975	4.65058e-06	0	
0.0424975	4.70707e-06	0	
0.0424974	4.76212e-06	0	
0.0424973	4.8157e-06	0	
0.0424972	4.8678e-06	0	
0.0424971	4.9184e-06	0	
0.042497	4.9675e-06	0	
0.0424969	5.01507e-06	0	
0.0424969	5.0611e-06	0	
0.0424968	5.10557e-06	0	
0.0424967	5.14848e-06	0	
0.0424966	5.18981e-06	0	
0.0424965	5.22955e-06	0	
0.0424964	5.26768e-06	0	
0.0424963	5.30419e-06	0	
0.0424962	5.33908e-06	0	
0.0424961	5.37233e-06	0	
0.042496	5.40393e-06	0	
0.0424959	5.43387e-06	0	
0.0424958	5.46215e-06	0	
0.0424957	5.48875e-06	0	
0.0424956	5.51366e-06	0	
0.0424955	5.53689e-06	0	
0.0424955	5.55841e-06	0	
0.0424954	5.57824e-06	0	
0.0424953	5.59635e-06	0	
0.0424952	5.61274e-06	0	
0.0424951	5.62741e-06	0	
0.042495	5.64036e-06	0	
0.0424949	5.65158e-06	0	
0.0424948	5.66106e-06	0	
0.0424947	5.66881e-06	0	
0.0424946	5.67482e-06	0	
0.0424945	5.67909e-06	0	
0.0424944	5.68162e-06	0	
0.0424943	5.6824e-06	0	
0.0424942	5.68145e-06	0	
0.0424941	5.67875e-06	0	
0.042494	5.67431e-06	0	
0.0424939	5.66812e-06	0	
0.0424938	5.66021e-06	0	
0.0424937	5.65055e-06	0	
0.0424936	5.63916e-06	0	
0.0424935	5.62605e-06	0	
0.0424934	5.61121e-06	0	
0.0424933	5.59464e-06	0	
0.0424932	5.57636e-06	0	
0.0424931	5.55637e-06	0	
0.042493	5.53468e-06	0	
0.0424929	5.51129e-06	0	
0.0424928	5.48621e-06	0	
0.0424927	5.45945e-06	0	
0.0424926	5.43101e-06	0	
0.0424925	5.4009e-06	0	
0.0424924	5.36914e-06	0	
0.0424923	5.33573e-06	0	
0.0424922	5.30069e-06	0	
0.0424921	5.26401e-06	0	
0.042492	5.22573e-06	0	
0.0424919	5.18584e-06	0	
0.0424918	5.14435e-06	0	
0.0424918	5.10129e-06	0	
0.0424917	5.05667e-06	0	
0.0424916	5.01049e-06	0	
0.0424915	4.96277e-06	0	
0.0424914	4.91353e-06	0	
0.0424913	4.86278e-06	0	
0.0424912	4.81054e-06	0	
0.0424911	4.75682e-06	0	
0.0424911	4.70164e-06	0	
0.042491	4.64501e-06	0	
0.0424909	4.58696e-06	0	
0.0424908	4.5275e-06	0	
0.0424907	4.46664e-06	0	
0.0424907	4.40442e-06	0	
0.0424906	4.34084e-06	0	
0.0424905	4.27592e-06	0	
0.0424904	4.2097e-06	0	
0.0424904	4.14217e-06	0	
0.0424903	4.07337e-06	0	
0.0424902	4.00332e-06	0	
0.0424901	3.93204e-06	0	
0.0424901	3.85955e-06	0	
0.04249	3.78587e-06	0	
0.0424899	3.71102e-06	0	
0.0424899	3.63503e-06	0	
0.0424898	3.55792e-06	0	
0.0424897	3.47972e-06	0	
0.0424897	3.40044e-06	0	
0.0424896	3.32011e-06	0	
0.0424896	3.23876e-06	0	
0.0424895	3.15641e-06	0	
0.0424895	3.07308e-06	0	
0.0424894	2.98881e-06	0	
0.0424894	2.90361e-06	0	
0.0424893	2.81751e-06	0	
0.0424893	2.73055e-06	0	
0.0424892	2.64273e-06	0	
0.0424892	2.5541e-06	0	
0.0424891	2.46468e-06	0	
0.0424891	2.3745e-06	0	
0.042489	2.28357e-06	0	
0.042489	2.19194e-06	0	
0.042489	2.09963e-06	0	
0.0424889	2.00667e-06	0	
0.0424889	1.91308e-06	0	
0.0424888	1.81889e-06	0	
0.0424888	1.72413e-06	0	
0.0424888	1.62884e-06	0	
0.0424888	1.53304e-06	0	
0.0424887	1.43675e-06	0	
0.0424887	1.34002e-06	0	
0.0424887	1.24286e-06	0	
0.0424887	1.14531e-06	0	
0.0424886	1.0474e-06	0	
0.0424886	9.49149e-07	0	
0.0424886	8.50599e-07	0	
0.0424886	7.51776e-07	0	
0.0424886	6.52709e-07	0	
0.0424886	5.53429e-07	0	
0.0424886	4.53965e-07	0	
0.0424885	3.54349e-07	0	
0.0424885	2.54611e-07	0	
0.0424885	1.5478e-07	0	
0.0424885	5.48878e-08	0	
0.0424885	-4.50363e-08	0	
0.0424885	-1.44961e-07	0	
0.0424885	-2.44857e-07	0	
0.0424885	-3.44694e-07	0	
0.0424885	-4.4444e-07	0	
0.0424886	-5.44066e-07	0	
0.0424886	-6.43541e-07	0	
0.0424886	-7.42836e-07	0	
0.0424886	-8.41919e-07	0	
0.0424886	-9.40762e-07	0	
0.0424886	-1.03933e-06	0	
0.0424886	-1.1376e-06	0	
0.0424887	-1.23554e-06	0	
0.0424887	-1.33312e-06	0	
0.0424887	-1.43031e-06	0	
0.0424887	-1.52708e-06	0	
0.0424888	-1.62339e-06	0	
0.0424888	-1.71923e-06	0	
0.0424888	-1.81457e-06	0	
0.0424888	-1.90936e-06	0	
0.0424889	-2.00359e-06	0	
0.0424889	-2.09722e-06	0	
0.0424889	-2.19024e-06	0	
0.042489	-2.2826e-06	0	
0.042489	-2.37428e-06	0	
0.0424891	-2.46526e-06	0	
0.0424891	-2.5555e-06	0	
0.0424892	-2.64498e-06	0	
0.0424892	-2.73366e-06	0	
0.0424892	-2.82154e-06	0	
0.0424893	-2.90857e-06	0	
0.0424893	-2.99473e-06	0	
0.0424894	-3.07999e-06	0	
0.0424895	-3.16434e-06	0	
0.0424895	-3.24774e-06	0	
0.0424896	-3.33016e-06	0	
0.0424896	-3.41159e-06	0	
0.0424897	-3.49199e-06	0	
0.0424897	-3.57135e-06	0	
0.0424898	-3.64964e-06	0	
0.0424899	-3.72683e-06	0	
0.0424899	-3.8029e-06	0	
0.04249	-3.87784e-06	0	
0.0424901	-3.9516e-06	0	
0.0424901	-4.02419e-06	0	
0.0424902	-4.09556e-06	0	
0.0424903	-4.16571e-06	0	
0.0424903	-4.2346e-06	0	
0.0424904	-4.30222e-06	0	
0.0424905	-4.36854e-06	0	
0.0424906	-4.43356e-06	0	
0.0424907	-4.49724e-06	0	
0.0424907	-4.55957e-06	0	
0.0424908	-4.62053e-06	0	
0.0424909	-4.68009e-06	0	
0.042491	-4.73825e-06	0	
0.0424911	-4.79499e-06	0	
0.0424911	-4.85028e-06	0	
0.0424912	-4.90411e-06	0	
0.0424913	-4.95647e-06	0	
0.0424914	-5.00733e-06	0	
0.0424915	-5.05669e-06	0	
0.0424916	-5.10452e-06	0	
0.0424917	-5.15082e-06	0	
0.0424917	-5.19557e-06	0	
0.0424918	-5.23875e-06	0	
0.0424919	-5.28036e-06	0	
0.042492	-5.32037e-06	0	
0.0424921	-5.35878e-06	0	
0.0424922	-5.39558e-06	0	
0.0424923	-5.43075e-06	0	
0.0424924	-5.46429e-06	0	
0.0424925	-5.49618e-06	0	
0.0424926	-5.52642e-06	0	
0.0424927	-5.55499e-06	0	
0.0424928	-5.58188e-06	0	
0.0424929	-5.6071e-06	0	
0.042493	-5.63062e-06	0	
0.0424931	-5.65245e-06	0	
0.0424932	-5.67257e-06	0	
0.0424933	-5.69099e-06	0	
0.0424934	-5.70769e-06	0	
0.0424935	-5.72267e-06	0	
0.0424936	-5.73592e-06	0	
0.0424937	-5.74745e-06	0	
0.0424938	-5.75725e-06	0	
0.0424939	-5.76531e-06	0	
0.042494	-5.77163e-06	0	
0.0424941	-5.77621e-06	0	
0.0424942	-5.77905e-06	0	
0.0424943	-5.78015e-06	0	
0.0424944	-5.77951e-06	0	
0.0424945	-5.77712e-06	0	
0.0424946	-5.773e-06	0	
0.0424947	-5.76713e-06	0	
0.0424948	-5.75953e-06	0	
0.0424948	-5.75019e-06	0	
0.0424949	-5.73912e-06	0	
0.042495	-5.72631e-06	0	
0.0424951	-5.71179e-06	0	
0.0424952	-5.69554e-06	0	
0.0424953	-5.67757e-06	0	
0.0424954	-5.65789e-06	0	
0.0424955	-5.63651e-06	0	
0.0424956	-5.61343e-06	0	
0.0424957	-5.58866e-06	0	
0.0424958	-5.56221e-06	0	
0.0424959	-5.53408e-06	0	
0.042496	-5.50428e-06	0	
0.0424961	-5.47282e-06	0	
0.0424962	-5.43972e-06	0	
0.0424963	-5.40498e-06	0	
0.0424964	-5.36861e-06	0	
0.0424965	-5.33062e-06	0	
0.0424966	-5.29102e-06	0	
0.0424967	-5.24984e-06	0	
0.0424968	-5.20707e-06	0	
0.0424969	-5.16274e-06	0	
0.0424969	-5.11685e-06	0	
0.042497	-5.06942e-06	0	
0.0424971	-5.02046e-06	0	
0.0424972	-4.97e-06	0	
0.0424973	-4.91803e-06	0	
0.0424974	-4.86459e-06	0	
0.0424975	-4.80969e-06	0	
0.0424975	-4.75333e-06	0	
0.0424976	-4.69555e-06	0	
0.0424977	-4.63636e-06	0	
0.0424978	-4.57577e-06	0	
0.0424979	-4.5138e-06	0	
0.0424979	-4.45048e-06	0	
0.042498	-4.38582e-06	0	
0.0424981	-4.31984e-06	0	
0.0424982	-4.25257e-06	0	
0.0424982	-4.18401e-06	0	
0.0424983	-4.11421e-06	0	
0.0424984	-4.04316e-06	0	
0.0424984	-3.9709e-06	0	
0.0424985	-3.89745e-06	0	
0.0424986	-3.82283e-06	0	
0.0424986	-3.74706e-06	0	
0.0424987	-3.67017e-06	0	
0.0424988	-3.59218e-06	0	
0.0424988	-3.51311e-06	0	
0.0424989	-3.43299e-06	0	
0.0424989	-3.35184e-06	0	
0.042499	-3.26969e-06	0	
0.0424991	-3.18656e-06	0	
0.0424991	-3.10247e-06	0	
0.0424992	-3.01746e-06	0	
0.0424992	-2.93154e-06	0	
0.0424993	-2.84475e-06	0	
0.0424993	-2.75711e-06	0	
0.0424994	-2.66865e-06	0	
0.0424994	-2.57939e-06	0	
0.0424994	-2.48936e-06	0	
0.0424995	-2.39859e-06	0	
0.0424995	-2.30711e-06	0	
0.0424996	-2.21494e-06	0	
0.0424996	-2.12211e-06	0	
0.0424996	-2.02865e-06	0	
0.0424997	-1.93459e-06	0	
0.0424997	-1.83996e-06	0	
0.0424997	-1.74479e-06	0	
0.0424998	-1.6491e-06	0	
0.0424998	-1.55292e-06	0	
0.0424998	-1.45629e-06	0	
0.0424998	-1.35923e-06	0	
0.0424999	-1.26177e-06	0	
0.0424999	-1.16394e-06	0	
0.0424999	-1.06577e-06	0	
0.0424999	-9.673e-07	0	
0.0424999	-8.68547e-07	0	
0.0424999	-7.69545e-07	0	
0.0425	-6.70325e-07	0	
0.0425	-5.70917e-07	0	
0.0425	-4.7135e-07	0	
0.0425	-3.71655e-07	0	
0.0425	-2.71862e-07	0	
0.0425	-1.72003e-07	0	
0.0425	-7.21058e-08	0	
0.0425	2.77976e-08	0	
0.0425	1.27677e-07	0	
0.0425	2.27503e-07	0	
0.0425	3.27243e-07	0	
0.0425	4.2687e-07	0	
0.0425	5.26351e-07	0	
0.0425	6.25656e-07	0	
0.0424999	7.24756e-07	0	
0.0424999	8.23621e-07	0	
0.0424999	9.2222e-07	0	
0.0424999	1.02052e-06	0	
0.0424999	1.1185e-06	0	
